subID,group,day,time_point,thigmotaxis,median_velocity,path_length,search_area,n_stops,median_stop_duration,median_inter_stop_interval,time_in_homebase,hb_stop_distance,hb_close_stops,time2hb,n_home_bases
203,wt,2,4,493.111111111111,7.67561216957307,1113.25994553548,0.365714285714286,23,6.11111111111109,13.7222222222222,246.666666666667,27.3598273346685,12,42.973,3
203,wt,2,7,535.111111111111,7.66094296139399,1110.73131534032,0.392380952380952,25,6.99999999999999,10.5555555555556,199.111111111111,48.2765748212757,4,118.291,1
203,wt,3,12,575,8.37208849605435,243.339690112058,0.121904761904762,23,8.4444444444444,18.7222222222222,257.111111111111,18.842819040822,15,141.256,3
203,wt,3,4,454.111111111111,7.77223299958005,1137.04861073402,0.493333333333333,31,4.77777777777771,10.0555555555556,117.888888888889,32.5855997514804,10,159.719,5
203,wt,3,7,479.888888888889,8.45620686786901,979.179671788091,0.411428571428571,26,8.94444444444443,9.44444444444443,174.666666666667,19.9990513487379,19,11.486,4
204,wt,1,12,559.777777777778,8.2593747944191,830.802791413888,0.255238095238095,32,4.55555555555554,7.44444444444444,176.444444444444,39.4266430218876,11,85.918,5
204,wt,1,4,518.666666666667,5.6210885274901,356.900308769482,0.173333333333333,18,6.05555555555555,13.2222222222222,208.666666666667,16.8393705899909,15,176.742,3
204,wt,1,7,411.888888888889,7.86240773154581,1285.46957680994,0.460952380952381,28,4.55555555555556,12.1111111111111,195.666666666667,28.7968857664513,14,60.054,5
204,wt,2,12,569.555555555556,6.45209243471234,835.208183235929,0.264761904761905,31,5.55555555555555,12.0555555555556,90.1111111111111,47.5513670027206,6,402.774,7
204,wt,2,4,497.777777777778,7.16248209298808,1145.60424599425,0.447619047619048,19,3.77777777777771,15.8333333333334,301.111111111111,30.3672406016182,9,53.827,1
204,wt,2,7,531.111111111111,7.21019818841371,945.53867376133,0.340952380952381,27,7.11111111111111,11.3888888888889,295.222222222222,18.928516625422,16,139.347,1
204,wt,3,12,537.777777777778,7.3329281218163,1382.53755189733,0.394285714285714,42,4.38888888888887,8.99999999999999,121.555555555556,36.2860886680111,13,10.291,4
204,wt,3,4,385,6.94844740787259,1741.77780152976,0.548571428571429,37,6.22222222222223,8.88888888888886,92.3333333333333,28.5658653437736,18,149.499,6
204,wt,3,7,549.555555555556,6.01971451753367,834.602383247904,0.339047619047619,32,4.55555555555557,9.55555555555554,125.555555555556,31.0297655968875,12,46.367,3
205,wt,1,12,571.222222222222,7.43380481508306,642.925721714372,0.219047619047619,16,12.9444444444444,23.2222222222222,164,15.9831758595562,11,86.11,4
205,wt,1,4,381.666666666667,8.23254163543987,2149.7899821223,0.636190476190476,39,2.88888888888891,8.27777777777776,115.888888888889,31.2046905577707,16,53.003,1
205,wt,1,7,541.555555555556,7.80070832550872,1708.16277553015,0.451428571428571,39,5.33333333333331,9.16666666666666,176.444444444444,25.6596128100019,23,20.573,3
205,wt,2,12,565.222222222222,7.82267910728209,863.721171778688,0.304761904761905,21,4.66666666666666,11.5555555555556,244.444444444444,45.0699418834773,4,271.388,4
205,wt,2,4,523.666666666667,8.40908520125787,1782.51457289787,0.466666666666667,34,5.83333333333331,8.88888888888886,149.888888888889,39.3037256220351,11,42.223,3
205,wt,2,7,515.444444444444,6.39677436723474,1117.8517875998,0.356190476190476,38,7.44444444444444,14.1111111111111,269.333333333333,21.3158076653957,25,51.253,3
205,wt,3,12,540.777777777778,7.31913689723382,1034.60871057677,0.398095238095238,23,8.44444444444445,13.8888888888889,181.666666666667,33.6488732471261,10,113.293,4
205,wt,3,4,494.444444444444,7.95882020281924,2123.8470793105,0.59047619047619,42,4.44444444444444,8.33333333333331,95.4444444444444,37.3832891311681,11,31.899,5
205,wt,3,7,545.111111111111,7.25258596996977,1112.04466956017,0.346666666666667,36,6.16666666666669,12.2222222222222,172.444444444444,28.9187412275706,18,9.493,7
206,wt,1,12,539.444444444444,11.359158344594,2999.17787558335,0.540952380952381,50,3,7.33333333333334,88.5555555555556,44.0666628957269,10,97.059,8
206,wt,1,4,324.888888888889,8.41806773232965,2501.84230018536,0.693333333333333,39,3.66666666666663,9.05555555555556,105.444444444444,34.5883443448233,11,131.787,3
206,wt,1,7,501.555555555556,10.5504054188969,2935.80562079176,0.588571428571429,52,3.33333333333337,8,82.8888888888889,35.1078804348372,22,42.265,4
206,wt,2,12,479.333333333333,11.8072917660445,3946.27814144929,0.708571428571429,63,3,6.22222222222221,63.7777777777778,37.5691146587046,19,43.899,6
206,wt,2,4,456.222222222222,9.03791671861582,2119.42765478105,0.588571428571429,43,3.88888888888891,8.77777777777779,164.444444444444,40.3436579833471,11,143.958,1
206,wt,2,7,467.666666666667,10.253716441041,3241.99610237058,0.697142857142857,56,3.05555555555554,7.33333333333337,76.3333333333333,32.800082931431,24,98.008,3
206,wt,3,12,448.555555555556,11.5174215463082,3228.55009601326,0.68,48,4.44444444444443,9.44444444444444,166,26.102676718134,21,48.143,8
206,wt,3,4,465.777777777778,9.30914880017672,2614.21502311832,0.659047619047619,51,4.77777777777779,8.77777777777779,60.6666666666667,41.6815954937479,11,46.661,9
206,wt,3,7,498,10.1569705623996,2860.24170731121,0.624761904761905,50,3.8333333333333,7,173.888888888889,25.9386146671647,27,29.154,5
207,wt,1,12,527.888888888889,9.72790429542764,1655.14711105567,0.483809523809524,35,6,9.6111111111111,168.222222222222,31.0281080791717,15,35.081,4
207,wt,1,4,366.222222222222,9.02709435073523,2223.22767006755,0.657142857142857,43,2.88888888888889,7.72222222222222,96.5555555555556,34.4284074132253,14,33.119,3
207,wt,1,7,434.333333333333,10.3109629243542,2184.01551307811,0.634285714285714,33,8.11111111111114,10.5555555555555,83.2222222222222,25.0904954518681,18,77.563,4
207,wt,2,12,523,7.99923422097469,1318.52277907512,0.422857142857143,38,4.11111111111112,9.33333333333337,158.222222222222,37.018263357585,10,32.823,3
207,wt,2,4,353.333333333333,9.58530767670709,2783.91443843875,0.723809523809524,43,3.66666666666663,8.05555555555557,64.8888888888889,30.1776223181563,21,292.425,4
207,wt,2,7,453.333333333333,10.6064133841517,2671.09203880937,0.704761904761905,42,4.16666666666669,9.44444444444446,46,33.5034873034491,15,117.993,11
207,wt,3,12,525.333333333333,8.93395684988995,1698.79663185532,0.468571428571429,35,4.55555555555554,10.2777777777778,153.888888888889,36.0251801807948,13,6.854,4
207,wt,3,4,374.222222222222,8.87181124406916,2255.78918721687,0.659047619047619,32,4.66666666666666,8.88888888888889,115,29.3985508684453,13,96.79,2
207,wt,3,7,547.222222222222,8.20463231386679,1228.47964804296,0.388571428571429,30,5.5,10.1111111111111,174.444444444444,33.477980920719,12,95.192,1
208,wt,1,12,551,8.12757131591473,1449.5108214297,0.392380952380952,32,5.33333333333333,8.77777777777783,219.444444444444,27.067706445363,18,26.305,4
208,wt,1,4,338.777777777778,9.29790607137842,2944.5393189128,0.721904761904762,40,3.33333333333331,8.77777777777777,59,38.3102004855883,9,34.377,5
208,wt,1,7,547.333333333333,8.27606056507193,1192.11150740259,0.401904761904762,23,9.33333333333334,16.4444444444445,154.666666666667,20.3696233432267,17,99.337,3
208,wt,2,12,542.111111111111,9.28484796575807,1747.01664374498,0.451428571428571,35,4.66666666666667,9.44444444444442,191.111111111111,21.4353227432374,21,69.789,5
208,wt,2,4,355.222222222222,9.83996457952068,3520.21730855101,0.763809523809524,46,5.1111111111111,10.5555555555555,83.5555555555556,36.5010137026221,13,65.139,8
208,wt,3,12,469.777777777778,10.6275977385629,3364.30791272364,0.704761904761905,52,4.83333333333331,9.11111111111114,68,36.963832684348,16,20.726,9
208,wt,3,4,374.222222222222,8.87181124406916,2255.78918721687,0.659047619047619,32,4.66666666666666,8.88888888888889,115,29.3985508684453,13,96.79,2
208,wt,3,7,396.666666666667,12.5875711929655,4120.5062157208,0.712380952380952,43,4.88888888888887,8.38888888888889,56.6666666666667,33.9487011636158,15,51.439,4
209,wt,1,12,491.666666666667,15.5677586257116,3987.67371014008,0.683809523809524,41,2.77777777777777,8.5,127.666666666667,31.5214874998878,17,31.479,5
209,wt,1,4,394.666666666667,9.84989952246285,2828.59784411787,0.72,44,2.55555555555554,8,105.777777777778,32.1133060845671,19,85.001,2
209,wt,1,7,413.333333333333,11.992038765257,3532.20850242297,0.72,42,3.88888888888889,9.11111111111109,92.6666666666667,30.0651094172739,16,39.92,1
209,wt,2,12,523,14.0776638960841,4041.01986391846,0.662857142857143,55,3.33333333333331,7.33333333333334,64,35.7401183429756,15,10.552,9
209,wt,2,4,455.666666666667,10.4034460106193,3520.27091840298,0.727619047619048,56,2.77777777777777,6.88888888888891,81.6666666666667,35.5186186499717,18,55.056,3
209,wt,2,7,537.111111111111,12.3424912151702,2679.7739873392,0.527619047619048,50,4.66666666666669,8.55555555555554,110.111111111111,38.0735403507331,18,92.585,9
209,wt,3,12,507.555555555556,12.2683837842785,3004.81562197629,0.552380952380952,41,4.88888888888886,10.5,100.666666666667,45.0841585235995,10,17.583,2
209,wt,3,4,437.111111111111,9.71788274033952,2606.70244665855,0.603809523809524,41,4.44444444444446,8.22222222222223,112.777777777778,36.3525661142933,11,43.637,1
209,wt,3,7,523.111111111111,9.67274394352877,2386.07324306525,0.514285714285714,49,4.88888888888886,8.83333333333334,109.333333333333,36.2961733891705,20,5.655,10
210,wt,1,12,394.777777777778,10.4738220841977,2709.1747154031,0.727619047619048,47,3.33333333333334,7.72222222222217,60.2222222222222,36.546588405672,14,175.152,9
210,wt,1,4,319.333333333333,8.21449533121218,1740.85290483779,0.626666666666667,35,2.77777777777777,7.44444444444446,186.777777777778,37.3990345190896,10,4.751,2
210,wt,1,7,431.666666666667,9.14924212417461,2740.61032370598,0.72,45,3.22222222222223,9,114,29.1839550704543,27,3.301,8
210,wt,2,12,452.888888888889,9.56487595755744,2469.10830311232,0.71047619047619,43,5.22222222222223,10,56.8888888888889,38.8052691469096,10,174.086,8
210,wt,2,4,452.444444444444,9.35635589226847,2248.82323557705,0.68952380952381,39,3.55555555555557,10.1666666666667,200,37.4130961986484,11,58.24,1
210,wt,2,7,511.222222222222,9.81254494637137,1559.02831208024,0.52952380952381,29,4,11.4444444444445,111.222222222222,48.4567968535187,6,351.235,8
210,wt,3,12,404.777777777778,9.38695668781322,2685.51064508292,0.763809523809524,54,4.1111111111111,8.1111111111112,47.8888888888889,35.6382141302849,17,68.536,13
210,wt,3,4,429.888888888889,8.24486825008936,1450.82652715215,0.478095238095238,30,7.33333333333333,12.8888888888889,140.666666666667,24.8103449055716,19,25.218,9
210,wt,3,7,499.777777777778,11.8641772093847,2561.69734776567,0.643809523809524,40,3.38888888888891,8.22222222222223,143.444444444444,41.3002745728759,7,102.335,2
211,wt,1,12,519.555555555556,8.91075945657782,2077.22310799033,0.510476190476191,41,4.66666666666669,9.11111111111111,153.666666666667,29.9894613580319,20,59.182,10
211,wt,1,4,392.444444444444,7.78281010244264,1991.27160871305,0.651428571428571,46,4.2222222222222,8.55555555555554,116.777777777778,27.8435935639328,23,122.785,4
211,wt,1,7,481.444444444444,8.78629104852505,2479.15923499307,0.588571428571429,59,3,7.00000000000001,65.8888888888889,41.0298990505951,13,34.717,12
211,wt,2,12,548.222222222222,10.0101752208963,2225.6456297968,0.510476190476191,36,6.16666666666666,10.5555555555556,94.6666666666667,41.1072510483855,11,46.397,9
211,wt,2,4,491.111111111111,8.64299820684176,1791.53328202588,0.558095238095238,36,2.88888888888887,7.66666666666663,204.555555555556,42.4410859842817,8,85.359,2
211,wt,2,7,500.666666666667,10.1907276033952,3109.17623432384,0.56952380952381,49,4.66666666666669,9.22222222222221,72.2222222222222,39.0625193884973,13,77.96,9
211,wt,3,12,556.777777777778,9.33315954766077,1649.10844940791,0.415238095238095,33,3.77777777777778,11.5555555555556,92.7777777777778,42.5878144101923,7,78.618,8
211,wt,3,4,533,6.8582601956337,1272.71959683171,0.367619047619048,38,3.2222222222222,9.33333333333337,113.222222222222,39.2907452310952,13,24.84,7
211,wt,3,7,569,7.28838674289447,1181.40617254401,0.323809523809524,35,2.55555555555557,8.88888888888886,106.111111111111,45.2509418824181,8,439.705,3
